,Converted,Converted_prob,Prospect ID,Predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,final_Predicted,Lead_Score
3505,1,0.9930288551115778,5036,1,1,1,1,1,1,1,1,1,1,1,1,99
3506,0,0.04340823617284343,1273,0,1,0,0,0,0,0,0,0,0,0,0,4
3507,1,0.9930288551115778,2622,1,1,1,1,1,1,1,1,1,1,1,1,99
3508,0,0.009991424351800275,6402,0,1,0,0,0,0,0,0,0,0,0,0,1
3509,0,0.02374246054782388,6612,0,1,0,0,0,0,0,0,0,0,0,0,2
3510,1,0.8703439999982505,3971,1,1,1,1,1,1,1,1,1,1,0,1,87
3511,0,0.002289960495272786,425,0,1,0,0,0,0,0,0,0,0,0,0,0
3512,0,0.0017199817328845664,8992,0,1,0,0,0,0,0,0,0,0,0,0,0
3513,0,0.09759856451244371,8328,0,1,0,0,0,0,0,0,0,0,0,0,10
3514,0,0.3878252367713317,2891,0,1,1,1,1,0,0,0,0,0,0,1,39
3515,0,0.09759856451244371,6044,0,1,0,0,0,0,0,0,0,0,0,0,10
3516,0,0.009991424351800275,1282,0,1,0,0,0,0,0,0,0,0,0,0,1
3517,0,0.009991424351800275,8155,0,1,0,0,0,0,0,0,0,0,0,0,1
3518,0,0.3878252367713317,2183,0,1,1,1,1,0,0,0,0,0,0,1,39
3519,0,0.3878252367713317,2610,0,1,1,1,1,0,0,0,0,0,0,1,39
3520,0,0.009991424351800275,4476,0,1,0,0,0,0,0,0,0,0,0,0,1
3521,1,0.9863969344108656,8962,1,1,1,1,1,1,1,1,1,1,1,1,99
3522,1,0.8645687866399578,299,1,1,1,1,1,1,1,1,1,1,0,1,86
3523,0,0.009991424351800275,6690,0,1,0,0,0,0,0,0,0,0,0,0,1
3524,1,0.9930288551115778,7227,1,1,1,1,1,1,1,1,1,1,1,1,99
3525,1,0.9930288551115778,4610,1,1,1,1,1,1,1,1,1,1,1,1,99
3526,0,0.3878252367713317,606,0,1,1,1,1,0,0,0,0,0,0,1,39
3527,1,0.8703439999982505,2955,1,1,1,1,1,1,1,1,1,1,0,1,87
3528,0,0.009991424351800275,583,0,1,0,0,0,0,0,0,0,0,0,0,1
3529,1,0.9906531080626818,5131,1,1,1,1,1,1,1,1,1,1,1,1,99
3530,1,0.7895428106706788,1774,1,1,1,1,1,1,1,1,1,0,0,1,79
3531,1,0.9930288551115778,4028,1,1,1,1,1,1,1,1,1,1,1,1,99
3532,1,0.3878252367713317,8987,0,1,1,1,1,0,0,0,0,0,0,1,39
3533,0,0.009991424351800275,7303,0,1,0,0,0,0,0,0,0,0,0,0,1
3534,0,0.3878252367713317,467,0,1,1,1,1,0,0,0,0,0,0,1,39
3535,0,0.09660584438900392,6080,0,1,0,0,0,0,0,0,0,0,0,0,10
3536,0,0.3878252367713317,487,0,1,1,1,1,0,0,0,0,0,0,1,39
3537,1,0.9930288551115778,3074,1,1,1,1,1,1,1,1,1,1,1,1,99
3538,0,0.009991424351800275,8736,0,1,0,0,0,0,0,0,0,0,0,0,1
3539,0,0.3878252367713317,1496,0,1,1,1,1,0,0,0,0,0,0,1,39
3540,0,0.002289960495272786,7882,0,1,0,0,0,0,0,0,0,0,0,0,0
3541,1,0.8703439999982505,2977,1,1,1,1,1,1,1,1,1,1,0,1,87
3542,0,0.8703439999982505,8997,1,1,1,1,1,1,1,1,1,1,0,1,87
3543,0,0.0017199817328845664,2030,0,1,0,0,0,0,0,0,0,0,0,0,0
3544,1,0.9999558788446407,3716,1,1,1,1,1,1,1,1,1,1,1,1,100
3545,0,0.09759856451244371,1002,0,1,0,0,0,0,0,0,0,0,0,0,10
3546,0,0.0017199817328845664,282,0,1,0,0,0,0,0,0,0,0,0,0,0
3547,1,0.9863969344108656,4546,1,1,1,1,1,1,1,1,1,1,1,1,99
3548,1,0.3878252367713317,7773,0,1,1,1,1,0,0,0,0,0,0,1,39
3549,1,0.3878252367713317,2689,0,1,1,1,1,0,0,0,0,0,0,1,39
3550,0,0.09759856451244371,8712,0,1,0,0,0,0,0,0,0,0,0,0,10
3551,0,0.3878252367713317,3834,0,1,1,1,1,0,0,0,0,0,0,1,39
3552,0,0.8703439999982505,6421,1,1,1,1,1,1,1,1,1,1,0,1,87
3553,1,0.3878252367713317,517,0,1,1,1,1,0,0,0,0,0,0,1,39
3554,1,0.3878252367713317,215,0,1,1,1,1,0,0,0,0,0,0,1,39
3555,0,0.009991424351800275,2320,0,1,0,0,0,0,0,0,0,0,0,0,1
3556,1,0.9930288551115778,3097,1,1,1,1,1,1,1,1,1,1,1,1,99
3557,0,0.09660584438900392,8619,0,1,0,0,0,0,0,0,0,0,0,0,10
3558,1,0.3878252367713317,6344,0,1,1,1,1,0,0,0,0,0,0,1,39
3559,1,0.3878252367713317,142,0,1,1,1,1,0,0,0,0,0,0,1,39
3560,0,0.09660584438900392,4595,0,1,0,0,0,0,0,0,0,0,0,0,10
3561,0,0.009991424351800275,7110,0,1,0,0,0,0,0,0,0,0,0,0,1
3562,1,0.8703439999982505,1805,1,1,1,1,1,1,1,1,1,1,0,1,87
3563,0,0.009991424351800275,6619,0,1,0,0,0,0,0,0,0,0,0,0,1
3564,1,0.8703439999982505,1502,1,1,1,1,1,1,1,1,1,1,0,1,87
3565,0,0.3878252367713317,8153,0,1,1,1,1,0,0,0,0,0,0,1,39
3566,1,0.8703439999982505,6063,1,1,1,1,1,1,1,1,1,1,0,1,87
3567,1,0.9906531080626818,7342,1,1,1,1,1,1,1,1,1,1,1,1,99
3568,1,0.09759856451244371,1048,0,1,0,0,0,0,0,0,0,0,0,0,10
3569,0,0.3878252367713317,191,0,1,1,1,1,0,0,0,0,0,0,1,39
3570,0,0.3931368015281911,4093,0,1,1,1,1,0,0,0,0,0,0,1,39
3571,0,0.3878252367713317,7509,0,1,1,1,1,0,0,0,0,0,0,1,39
3572,1,0.9930288551115778,4187,1,1,1,1,1,1,1,1,1,1,1,1,99
3573,1,0.8703439999982505,8094,1,1,1,1,1,1,1,1,1,1,0,1,87
3574,0,0.002289960495272786,7332,0,1,0,0,0,0,0,0,0,0,0,0,0
3575,0,0.04340823617284343,8364,0,1,0,0,0,0,0,0,0,0,0,0,4
3576,1,0.3878252367713317,4810,0,1,1,1,1,0,0,0,0,0,0,1,39
3577,0,0.09759856451244371,514,0,1,0,0,0,0,0,0,0,0,0,0,10
3578,0,0.15022917882512118,7668,0,1,1,0,0,0,0,0,0,0,0,0,15
3579,1,0.3878252367713317,8158,0,1,1,1,1,0,0,0,0,0,0,1,39
3580,0,0.002289960495272786,8131,0,1,0,0,0,0,0,0,0,0,0,0,0
3581,1,0.999064553342821,2273,1,1,1,1,1,1,1,1,1,1,1,1,100
3582,0,0.009991424351800275,4431,0,1,0,0,0,0,0,0,0,0,0,0,1
3583,1,0.9307658510296561,8942,1,1,1,1,1,1,1,1,1,1,1,1,93
3584,0,0.009991424351800275,2919,0,1,0,0,0,0,0,0,0,0,0,0,1
3585,1,0.3878252367713317,9028,0,1,1,1,1,0,0,0,0,0,0,1,39
3586,0,0.0017199817328845664,7957,0,1,0,0,0,0,0,0,0,0,0,0,0
3587,0,0.002289960495272786,1515,0,1,0,0,0,0,0,0,0,0,0,0,0
3588,0,0.3878252367713317,7732,0,1,1,1,1,0,0,0,0,0,0,1,39
3589,1,0.09759856451244371,1744,0,1,0,0,0,0,0,0,0,0,0,0,10
3590,0,0.0028083995458596306,4260,0,1,0,0,0,0,0,0,0,0,0,0,0
3591,0,0.3878252367713317,3507,0,1,1,1,1,0,0,0,0,0,0,1,39
3592,1,0.8703439999982505,4477,1,1,1,1,1,1,1,1,1,1,0,1,87
3593,1,0.3878252367713317,2479,0,1,1,1,1,0,0,0,0,0,0,1,39
3594,0,0.09759856451244371,4917,0,1,0,0,0,0,0,0,0,0,0,0,10
3595,1,0.9863969344108656,1146,1,1,1,1,1,1,1,1,1,1,1,1,99
3596,0,0.009991424351800275,8611,0,1,0,0,0,0,0,0,0,0,0,0,1
3597,0,0.8703439999982505,3099,1,1,1,1,1,1,1,1,1,1,0,1,87
3598,0,0.009991424351800275,1922,0,1,0,0,0,0,0,0,0,0,0,0,1
3599,0,0.09660584438900392,9153,0,1,0,0,0,0,0,0,0,0,0,0,10
3600,0,0.0028083995458596306,5517,0,1,0,0,0,0,0,0,0,0,0,0,0
3601,0,0.3878252367713317,1384,0,1,1,1,1,0,0,0,0,0,0,1,39
3602,0,0.3878252367713317,7011,0,1,1,1,1,0,0,0,0,0,0,1,39
3603,0,0.009991424351800275,8549,0,1,0,0,0,0,0,0,0,0,0,0,1
3604,0,0.3878252367713317,7531,0,1,1,1,1,0,0,0,0,0,0,1,39
3605,0,0.02374246054782388,7971,0,1,0,0,0,0,0,0,0,0,0,0,2
3606,1,0.3878252367713317,2857,0,1,1,1,1,0,0,0,0,0,0,1,39
3607,0,0.009991424351800275,2616,0,1,0,0,0,0,0,0,0,0,0,0,1
3608,0,0.3878252367713317,3788,0,1,1,1,1,0,0,0,0,0,0,1,39
3609,0,0.009991424351800275,8848,0,1,0,0,0,0,0,0,0,0,0,0,1
3610,1,0.9307658510296561,7959,1,1,1,1,1,1,1,1,1,1,1,1,93
3611,0,0.009991424351800275,5570,0,1,0,0,0,0,0,0,0,0,0,0,1
3612,0,0.3878252367713317,2009,0,1,1,1,1,0,0,0,0,0,0,1,39
3613,1,0.009991424351800275,8511,0,1,0,0,0,0,0,0,0,0,0,0,1
3614,0,0.09759856451244371,6333,0,1,0,0,0,0,0,0,0,0,0,0,10
3615,0,0.09759856451244371,4209,0,1,0,0,0,0,0,0,0,0,0,0,10
3616,1,0.9999558788446407,8080,1,1,1,1,1,1,1,1,1,1,1,1,100
3617,1,0.8703439999982505,5223,1,1,1,1,1,1,1,1,1,1,0,1,87
3618,0,0.3878252367713317,7012,0,1,1,1,1,0,0,0,0,0,0,1,39
3619,1,0.3878252367713317,9027,0,1,1,1,1,0,0,0,0,0,0,1,39
3620,1,0.8645687866399578,1574,1,1,1,1,1,1,1,1,1,1,0,1,86
3621,0,0.010214608865557613,9216,0,1,0,0,0,0,0,0,0,0,0,0,1
3622,1,0.9930288551115778,7750,1,1,1,1,1,1,1,1,1,1,1,1,99
3623,0,0.002289960495272786,8760,0,1,0,0,0,0,0,0,0,0,0,0,0
3624,1,0.12593325825335625,2399,0,1,1,0,0,0,0,0,0,0,0,0,13
3625,1,0.9930288551115778,5752,1,1,1,1,1,1,1,1,1,1,1,1,99
3626,1,0.3878252367713317,1071,0,1,1,1,1,0,0,0,0,0,0,1,39
3627,0,0.009991424351800275,2084,0,1,0,0,0,0,0,0,0,0,0,0,1
3628,0,0.009991424351800275,1049,0,1,0,0,0,0,0,0,0,0,0,0,1
3629,0,0.009991424351800275,1024,0,1,0,0,0,0,0,0,0,0,0,0,1
3630,0,0.3878252367713317,2169,0,1,1,1,1,0,0,0,0,0,0,1,39
3631,1,0.9999355122100243,5806,1,1,1,1,1,1,1,1,1,1,1,1,100
3632,0,0.09759856451244371,3372,0,1,0,0,0,0,0,0,0,0,0,0,10
3633,0,0.009991424351800275,4563,0,1,0,0,0,0,0,0,0,0,0,0,1
3634,1,0.8703439999982505,2444,1,1,1,1,1,1,1,1,1,1,0,1,87
3635,1,0.8703439999982505,4217,1,1,1,1,1,1,1,1,1,1,0,1,87
3636,0,0.3878252367713317,4222,0,1,1,1,1,0,0,0,0,0,0,1,39
3637,0,0.3878252367713317,5226,0,1,1,1,1,0,0,0,0,0,0,1,39
3638,0,0.09759856451244371,3143,0,1,0,0,0,0,0,0,0,0,0,0,10
3639,0,0.09759856451244371,2263,0,1,0,0,0,0,0,0,0,0,0,0,10
3640,1,0.3878252367713317,1560,0,1,1,1,1,0,0,0,0,0,0,1,39
3641,1,0.8703439999982505,8211,1,1,1,1,1,1,1,1,1,1,0,1,87
3642,0,0.09759856451244371,2741,0,1,0,0,0,0,0,0,0,0,0,0,10
3643,1,0.8703439999982505,1199,1,1,1,1,1,1,1,1,1,1,0,1,87
3644,0,0.009991424351800275,1524,0,1,0,0,0,0,0,0,0,0,0,0,1
3645,0,0.009991424351800275,2999,0,1,0,0,0,0,0,0,0,0,0,0,1
3646,0,0.09759856451244371,8337,0,1,0,0,0,0,0,0,0,0,0,0,10
3647,0,0.15022917882512118,2044,0,1,1,0,0,0,0,0,0,0,0,0,15
3648,1,0.999064553342821,6434,1,1,1,1,1,1,1,1,1,1,1,1,100
3649,1,0.9854317266549288,2683,1,1,1,1,1,1,1,1,1,1,1,1,99
3650,1,0.9930288551115778,5561,1,1,1,1,1,1,1,1,1,1,1,1,99
3651,0,0.009991424351800275,1792,0,1,0,0,0,0,0,0,0,0,0,0,1
3652,1,0.7895428106706788,1730,1,1,1,1,1,1,1,1,1,0,0,1,79
3653,1,0.8703439999982505,2373,1,1,1,1,1,1,1,1,1,1,0,1,87
3654,1,0.8703439999982505,4151,1,1,1,1,1,1,1,1,1,1,0,1,87
3655,1,0.9999558788446407,2361,1,1,1,1,1,1,1,1,1,1,1,1,100
3656,0,0.26852067693466924,1584,0,1,1,1,0,0,0,0,0,0,0,0,27
3657,1,0.9999558788446407,1568,1,1,1,1,1,1,1,1,1,1,1,1,100
3658,0,0.3878252367713317,989,0,1,1,1,1,0,0,0,0,0,0,1,39
3659,1,0.8645687866399578,4197,1,1,1,1,1,1,1,1,1,1,0,1,86
3660,0,0.3878252367713317,5378,0,1,1,1,1,0,0,0,0,0,0,1,39
3661,1,0.8703439999982505,1881,1,1,1,1,1,1,1,1,1,1,0,1,87
3662,0,0.26852067693466924,95,0,1,1,1,0,0,0,0,0,0,0,0,27
3663,0,0.009991424351800275,8095,0,1,0,0,0,0,0,0,0,0,0,0,1
3664,0,0.09759856451244371,5200,0,1,0,0,0,0,0,0,0,0,0,0,10
3665,0,0.009991424351800275,6511,0,1,0,0,0,0,0,0,0,0,0,0,1
3666,1,0.09660584438900392,3306,0,1,0,0,0,0,0,0,0,0,0,0,10
3667,1,0.999303823031643,8056,1,1,1,1,1,1,1,1,1,1,1,1,100
3668,0,0.09759856451244371,7599,0,1,0,0,0,0,0,0,0,0,0,0,10
3669,1,0.002289960495272786,8844,0,1,0,0,0,0,0,0,0,0,0,0,0
3670,0,0.009991424351800275,771,0,1,0,0,0,0,0,0,0,0,0,0,1
3671,0,0.09660584438900392,8300,0,1,0,0,0,0,0,0,0,0,0,0,10
3672,0,0.3878252367713317,5781,0,1,1,1,1,0,0,0,0,0,0,1,39
3673,0,0.09759856451244371,1818,0,1,0,0,0,0,0,0,0,0,0,0,10
3674,1,0.8645687866399578,1406,1,1,1,1,1,1,1,1,1,1,0,1,86
3675,0,0.12593325825335625,5890,0,1,1,0,0,0,0,0,0,0,0,0,13
3676,0,0.002289960495272786,5283,0,1,0,0,0,0,0,0,0,0,0,0,0
3677,1,0.8703439999982505,9005,1,1,1,1,1,1,1,1,1,1,0,1,87
3678,0,0.9863969344108656,8664,1,1,1,1,1,1,1,1,1,1,1,1,99
3679,1,0.8703439999982505,7364,1,1,1,1,1,1,1,1,1,1,0,1,87
3680,1,0.09660584438900392,4539,0,1,0,0,0,0,0,0,0,0,0,0,10
3681,0,0.3878252367713317,465,0,1,1,1,1,0,0,0,0,0,0,1,39
3682,0,0.007687356732933122,7416,0,1,0,0,0,0,0,0,0,0,0,0,1
3683,0,0.3878252367713317,4596,0,1,1,1,1,0,0,0,0,0,0,1,39
3684,1,0.9993505533259581,3829,1,1,1,1,1,1,1,1,1,1,1,1,100
3685,0,0.3878252367713317,8508,0,1,1,1,1,0,0,0,0,0,0,1,39
3686,0,0.15022917882512118,4248,0,1,1,0,0,0,0,0,0,0,0,0,15
3687,1,0.8703439999982505,6255,1,1,1,1,1,1,1,1,1,1,0,1,87
3688,1,0.3878252367713317,1609,0,1,1,1,1,0,0,0,0,0,0,1,39
3689,0,0.3878252367713317,9215,0,1,1,1,1,0,0,0,0,0,0,1,39
3690,0,0.3878252367713317,767,0,1,1,1,1,0,0,0,0,0,0,1,39
3691,1,0.3878252367713317,34,0,1,1,1,1,0,0,0,0,0,0,1,39
3692,1,0.0017199817328845664,1646,0,1,0,0,0,0,0,0,0,0,0,0,0
3693,0,0.09759856451244371,3860,0,1,0,0,0,0,0,0,0,0,0,0,10
3694,1,0.9999558788446407,2132,1,1,1,1,1,1,1,1,1,1,1,1,100
3695,1,0.3878252367713317,4735,0,1,1,1,1,0,0,0,0,0,0,1,39
3696,1,0.8703439999982505,4683,1,1,1,1,1,1,1,1,1,1,0,1,87
3697,1,0.3878252367713317,7137,0,1,1,1,1,0,0,0,0,0,0,1,39
3698,1,0.15022917882512118,6660,0,1,1,0,0,0,0,0,0,0,0,0,15
3699,0,0.0028083995458596306,971,0,1,0,0,0,0,0,0,0,0,0,0,0
3700,0,0.3878252367713317,3205,0,1,1,1,1,0,0,0,0,0,0,1,39
3701,0,0.04340823617284343,9098,0,1,0,0,0,0,0,0,0,0,0,0,4
3702,0,0.09660584438900392,5082,0,1,0,0,0,0,0,0,0,0,0,0,10
3703,0,0.009991424351800275,3203,0,1,0,0,0,0,0,0,0,0,0,0,1
3704,1,0.8703439999982505,3722,1,1,1,1,1,1,1,1,1,1,0,1,87
3705,0,0.09759856451244371,2761,0,1,0,0,0,0,0,0,0,0,0,0,10
3706,0,0.009991424351800275,1889,0,1,0,0,0,0,0,0,0,0,0,0,1
3707,1,0.8703439999982505,3546,1,1,1,1,1,1,1,1,1,1,0,1,87
3708,1,0.9854317266549288,6933,1,1,1,1,1,1,1,1,1,1,1,1,99
3709,0,0.0028083995458596306,7185,0,1,0,0,0,0,0,0,0,0,0,0,0
3710,1,0.9307658510296561,7412,1,1,1,1,1,1,1,1,1,1,1,1,93
3711,1,0.3878252367713317,3578,0,1,1,1,1,0,0,0,0,0,0,1,39
3712,0,0.09660584438900392,7811,0,1,0,0,0,0,0,0,0,0,0,0,10
3713,1,0.9986333069479733,4831,1,1,1,1,1,1,1,1,1,1,1,1,100
3714,0,0.009991424351800275,2033,0,1,0,0,0,0,0,0,0,0,0,0,1
3715,1,0.8703439999982505,6834,1,1,1,1,1,1,1,1,1,1,0,1,87
3716,0,0.009991424351800275,8346,0,1,0,0,0,0,0,0,0,0,0,0,1
3717,0,0.04340823617284343,6993,0,1,0,0,0,0,0,0,0,0,0,0,4
3718,0,0.3878252367713317,9110,0,1,1,1,1,0,0,0,0,0,0,1,39
3719,1,0.999303823031643,5819,1,1,1,1,1,1,1,1,1,1,1,1,100
3720,0,0.12593325825335625,3696,0,1,1,0,0,0,0,0,0,0,0,0,13
3721,0,0.12593325825335625,5059,0,1,1,0,0,0,0,0,0,0,0,0,13
3722,0,0.009991424351800275,1627,0,1,0,0,0,0,0,0,0,0,0,0,1
3723,0,0.09759856451244371,476,0,1,0,0,0,0,0,0,0,0,0,0,10
3724,0,0.09660584438900392,4425,0,1,0,0,0,0,0,0,0,0,0,0,10
3725,0,0.3878252367713317,7618,0,1,1,1,1,0,0,0,0,0,0,1,39
3726,0,0.0017199817328845664,4749,0,1,0,0,0,0,0,0,0,0,0,0,0
3727,1,0.3878252367713317,7471,0,1,1,1,1,0,0,0,0,0,0,1,39
3728,0,0.09660584438900392,8767,0,1,0,0,0,0,0,0,0,0,0,0,10
3729,0,0.0028083995458596306,690,0,1,0,0,0,0,0,0,0,0,0,0,0
3730,0,0.009991424351800275,2351,0,1,0,0,0,0,0,0,0,0,0,0,1
3731,0,0.12593325825335625,3481,0,1,1,0,0,0,0,0,0,0,0,0,13
3732,0,0.009991424351800275,5242,0,1,0,0,0,0,0,0,0,0,0,0,1
3733,0,0.009991424351800275,2442,0,1,0,0,0,0,0,0,0,0,0,0,1
3734,0,0.09660584438900392,9151,0,1,0,0,0,0,0,0,0,0,0,0,10
3735,0,0.009991424351800275,4433,0,1,0,0,0,0,0,0,0,0,0,0,1
3736,0,0.9986333069479733,746,1,1,1,1,1,1,1,1,1,1,1,1,100
3737,0,0.009991424351800275,3174,0,1,0,0,0,0,0,0,0,0,0,0,1
3738,1,0.07705268710153657,1696,0,1,0,0,0,0,0,0,0,0,0,0,8
3739,0,0.009991424351800275,832,0,1,0,0,0,0,0,0,0,0,0,0,1
3740,0,0.3878252367713317,6838,0,1,1,1,1,0,0,0,0,0,0,1,39
3741,1,0.795487445021953,5189,1,1,1,1,1,1,1,1,1,0,0,1,80
3742,0,0.09759856451244371,5384,0,1,0,0,0,0,0,0,0,0,0,0,10
3743,1,0.8703439999982505,4353,1,1,1,1,1,1,1,1,1,1,0,1,87
3744,0,0.009991424351800275,1668,0,1,0,0,0,0,0,0,0,0,0,0,1
3745,0,0.8703439999982505,3422,1,1,1,1,1,1,1,1,1,1,0,1,87
3746,1,0.9930288551115778,7736,1,1,1,1,1,1,1,1,1,1,1,1,99
3747,0,0.3878252367713317,2997,0,1,1,1,1,0,0,0,0,0,0,1,39
3748,0,0.009991424351800275,1255,0,1,0,0,0,0,0,0,0,0,0,0,1
3749,1,0.09759856451244371,268,0,1,0,0,0,0,0,0,0,0,0,0,10
3750,1,0.7401591563195961,2005,1,1,1,1,1,1,1,1,1,0,0,1,74
3751,0,0.009991424351800275,6463,0,1,0,0,0,0,0,0,0,0,0,0,1
3752,1,0.3878252367713317,8562,0,1,1,1,1,0,0,0,0,0,0,1,39
3753,0,0.009991424351800275,442,0,1,0,0,0,0,0,0,0,0,0,0,1
3754,0,0.3878252367713317,6253,0,1,1,1,1,0,0,0,0,0,0,1,39
3755,0,0.12593325825335625,7411,0,1,1,0,0,0,0,0,0,0,0,0,13
3756,0,0.0003916846178321319,8614,0,1,0,0,0,0,0,0,0,0,0,0,0
3757,0,0.09660584438900392,6314,0,1,0,0,0,0,0,0,0,0,0,0,10
3758,1,0.9863969344108656,3020,1,1,1,1,1,1,1,1,1,1,1,1,99
3759,1,0.9930288551115778,8415,1,1,1,1,1,1,1,1,1,1,1,1,99
3760,1,0.8703439999982505,5723,1,1,1,1,1,1,1,1,1,1,0,1,87
3761,1,0.8645687866399578,2439,1,1,1,1,1,1,1,1,1,1,0,1,86
3762,0,0.09759856451244371,4303,0,1,0,0,0,0,0,0,0,0,0,0,10
3763,0,0.3878252367713317,3358,0,1,1,1,1,0,0,0,0,0,0,1,39
3764,1,0.3878252367713317,751,0,1,1,1,1,0,0,0,0,0,0,1,39
3765,0,0.09759856451244371,3159,0,1,0,0,0,0,0,0,0,0,0,0,10
3766,0,0.0017199817328845664,8893,0,1,0,0,0,0,0,0,0,0,0,0,0
3767,1,0.3878252367713317,8408,0,1,1,1,1,0,0,0,0,0,0,1,39
3768,1,0.9906531080626818,4239,1,1,1,1,1,1,1,1,1,1,1,1,99
3769,0,0.002289960495272786,8663,0,1,0,0,0,0,0,0,0,0,0,0,0
3770,1,0.8703439999982505,1407,1,1,1,1,1,1,1,1,1,1,0,1,87
3771,0,0.0017199817328845664,2477,0,1,0,0,0,0,0,0,0,0,0,0,0
3772,1,0.8645687866399578,8068,1,1,1,1,1,1,1,1,1,1,0,1,86
3773,1,0.09759856451244371,2154,0,1,0,0,0,0,0,0,0,0,0,0,10
3774,0,0.3878252367713317,1847,0,1,1,1,1,0,0,0,0,0,0,1,39
3775,1,0.8703439999982505,5692,1,1,1,1,1,1,1,1,1,1,0,1,87
3776,0,0.009991424351800275,615,0,1,0,0,0,0,0,0,0,0,0,0,1
3777,0,0.3878252367713317,176,0,1,1,1,1,0,0,0,0,0,0,1,39
3778,0,0.3878252367713317,7985,0,1,1,1,1,0,0,0,0,0,0,1,39
3779,1,0.8703439999982505,6714,1,1,1,1,1,1,1,1,1,1,0,1,87
3780,0,0.009991424351800275,703,0,1,0,0,0,0,0,0,0,0,0,0,1
3781,1,0.3878252367713317,2799,0,1,1,1,1,0,0,0,0,0,0,1,39
3782,0,0.3878252367713317,280,0,1,1,1,1,0,0,0,0,0,0,1,39
3783,0,0.3878252367713317,7612,0,1,1,1,1,0,0,0,0,0,0,1,39
3784,1,0.9930288551115778,7167,1,1,1,1,1,1,1,1,1,1,1,1,99
3785,1,0.9863969344108656,1003,1,1,1,1,1,1,1,1,1,1,1,1,99
3786,0,0.09759856451244371,7571,0,1,0,0,0,0,0,0,0,0,0,0,10
3787,1,0.3878252367713317,9239,0,1,1,1,1,0,0,0,0,0,0,1,39
3788,1,0.09759856451244371,8538,0,1,0,0,0,0,0,0,0,0,0,0,10
3789,1,0.8703439999982505,4851,1,1,1,1,1,1,1,1,1,1,0,1,87
3790,0,0.3878252367713317,5248,0,1,1,1,1,0,0,0,0,0,0,1,39
3791,0,0.3878252367713317,7024,0,1,1,1,1,0,0,0,0,0,0,1,39
3792,1,0.8703439999982505,6528,1,1,1,1,1,1,1,1,1,1,0,1,87
3793,1,0.009991424351800275,1419,0,1,0,0,0,0,0,0,0,0,0,0,1
3794,0,0.009991424351800275,1074,0,1,0,0,0,0,0,0,0,0,0,0,1
3795,1,0.9307658510296561,6163,1,1,1,1,1,1,1,1,1,1,1,1,93
3796,0,0.009991424351800275,2637,0,1,0,0,0,0,0,0,0,0,0,0,1
3797,0,0.3878252367713317,4073,0,1,1,1,1,0,0,0,0,0,0,1,39
3798,1,0.9663341569822533,4330,1,1,1,1,1,1,1,1,1,1,1,1,97
3799,0,0.3878252367713317,3135,0,1,1,1,1,0,0,0,0,0,0,1,39
3800,0,0.09660584438900392,7529,0,1,0,0,0,0,0,0,0,0,0,0,10
3801,0,0.12593325825335625,677,0,1,1,0,0,0,0,0,0,0,0,0,13
3802,1,0.9930288551115778,7324,1,1,1,1,1,1,1,1,1,1,1,1,99
3803,0,0.09759856451244371,4373,0,1,0,0,0,0,0,0,0,0,0,0,10
3804,0,0.3878252367713317,6426,0,1,1,1,1,0,0,0,0,0,0,1,39
3805,1,0.3878252367713317,6211,0,1,1,1,1,0,0,0,0,0,0,1,39
3806,1,0.6965197931850666,264,1,1,1,1,1,1,1,1,0,0,0,1,70
3807,0,0.8703439999982505,8489,1,1,1,1,1,1,1,1,1,1,0,1,87
3808,1,0.9307658510296561,8452,1,1,1,1,1,1,1,1,1,1,1,1,93
3809,1,0.09660584438900392,9008,0,1,0,0,0,0,0,0,0,0,0,0,10
3810,1,0.3878252367713317,8100,0,1,1,1,1,0,0,0,0,0,0,1,39
3811,1,0.999303823031643,2655,1,1,1,1,1,1,1,1,1,1,1,1,100
3812,0,0.009991424351800275,6504,0,1,0,0,0,0,0,0,0,0,0,0,1
3813,0,0.0017199817328845664,7551,0,1,0,0,0,0,0,0,0,0,0,0,0
3814,1,0.9930288551115778,3969,1,1,1,1,1,1,1,1,1,1,1,1,99
3815,0,0.3878252367713317,286,0,1,1,1,1,0,0,0,0,0,0,1,39
3816,0,0.009991424351800275,8603,0,1,0,0,0,0,0,0,0,0,0,0,1
3817,1,0.3878252367713317,2095,0,1,1,1,1,0,0,0,0,0,0,1,39
3818,1,0.795487445021953,6918,1,1,1,1,1,1,1,1,1,0,0,1,80
3819,0,0.3878252367713317,1703,0,1,1,1,1,0,0,0,0,0,0,1,39
3820,1,0.9930288551115778,1070,1,1,1,1,1,1,1,1,1,1,1,1,99
3821,0,0.0017199817328845664,2353,0,1,0,0,0,0,0,0,0,0,0,0,0
3822,0,0.0028083995458596306,7973,0,1,0,0,0,0,0,0,0,0,0,0,0
3823,1,0.3878252367713317,2510,0,1,1,1,1,0,0,0,0,0,0,1,39
3824,1,0.8645687866399578,4008,1,1,1,1,1,1,1,1,1,1,0,1,86
3825,0,0.002289960495272786,6312,0,1,0,0,0,0,0,0,0,0,0,0,0
3826,0,0.3878252367713317,4416,0,1,1,1,1,0,0,0,0,0,0,1,39
3827,0,0.009991424351800275,6159,0,1,0,0,0,0,0,0,0,0,0,0,1
3828,0,0.009991424351800275,4071,0,1,0,0,0,0,0,0,0,0,0,0,1
